Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Application Policy for GTAcikSistemlerVeritabani,Executable,C:\Windows\SysWOW64,with subfolders,mmc.exe,,Exactly,,,NT SERVICE\TrustedInstaller,/32 C:\Windows\SysWOW64\SQLServerManager14.msc,Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,mmc.exe,,Exactly,,,,diskmgmt.msc,Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,shutdown.exe,,Exactly,,,,/r,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Windows Shutdown and Annotation Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,shutdown.exe,,Exactly,,,,/r,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Windows Shutdown and Annotation Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SSMS-Setup-ENU.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server Management Studio - 17.7,Exactly,Microsoft SQL Server Management Studio - 17.7,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2012SP4-KB4018073-x641-ENU.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,SQL Server 2012 (64-bit),Exactly,Service Pack 4,Exactly,Microsoft Corporation,Exactly,11.4.7001.0,,,11.4.7001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2016-KB4340355-x64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server 2016,Exactly,SQL Server update,Exactly,Microsoft Corporation,Exactly,13.2.5153.0,,,13.2.5153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2016-KB4458621-x64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server 2016,Exactly,SQL Server update,Exactly,Microsoft Corporation,Exactly,13.2.5201.2,,,13.2.5201.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SSMS-Setup-ENU.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server Management Studio,Contains,,,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SSMS-Setup-ENU-Upgrade.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server Management Studio - 17.9,Exactly,Microsoft SQL Server Management Studio - 17.9,Exactly,Microsoft Corporation,Exactly,14.0.17285.0,,,14.0.17285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,logoff.exe,,Exactly,,,,/server:,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Session Logoff Utility,Exactly,Microsoft Corporation,Exactly,10.0.14393.0,,,10.0.14393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,logoff.exe,,Exactly,,,,/server:,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Session Logoff Utility,Exactly,Microsoft Corporation,Exactly,6.3.9600.17415,,,6.3.9600.17415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,sqlserver2008r2-kb4057113-x64_7b9e28a50fd475fa74e90d2c10c02ff5aa34087f.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,SQL Server 2008 R2 (64-bit),Exactly,Hotfix Pack,Exactly,Microsoft Corporation,Exactly,10.53.6560.0,,,10.53.6560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,sqlserver2012-kb3123299-x64_6e6c4aa8bfca242c287066a9a9434e3a00943e94.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,SQL Server 2012 (64-bit),Exactly,Hotfix Pack,Exactly,Microsoft Corporation,Exactly,11.3.6518.0,,,11.3.6518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,sqlserver2014-kb3130926-x64_9aea16d51a0cd45f0567576d18855f3e7e1d7c5c.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server 2014,Exactly,Hotfix Pack,Exactly,Microsoft Corporation,Exactly,12.1.4439.1,,,12.1.4439.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2012SP4-KB4018073-x641-ENU.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,SQL Server 2012 (64-bit),Exactly,Service Pack 4,Exactly,Microsoft Corporation,Exactly,11.4.7001.0,,,11.4.7001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2012-KB4091266-x64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,SQL Server 2012 (64-bit),Exactly,Hotfix Pack,Exactly,Microsoft Corporation,Exactly,11.4.7469.6,,,11.4.7469.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,azuredatastudio-windows-setup-1.2.4.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Azure Data Studio,Exactly,Azure Data Studio Setup,Exactly,Microsoft Corporation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2016-KB4464106-x64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server 2016,Exactly,SQL Server update,Exactly,Microsoft Corporation,Exactly,13.2.5233.0,,,13.2.5233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2014SP3-KB4022619-x64-ENU.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server 2014,Exactly,Service Pack 3,Exactly,Microsoft Corporation,Exactly,12.3.6024.0,,,12.3.6024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,sqlserverpatch.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server,Contains,,,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,azuredatastudio,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Azure Data Studio,Contains,Azure Data Studio Setup,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,Maintenance.exe,,Exactly,,,,-,Contains,Ignore Signature,,,,,,,,,0.0.0.0,,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,shutdown.exe,,Exactly,,,,/,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Windows Shutdown and Annotation Tool,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTAcikSistemlerVeritabani,Executable,,,SQLServer2017-KB4541283-x64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Contains,Microsoft SQL Server 2017,Contains,Hotfix Pack,Contains,Microsoft Corporation,Contains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 00:00 -09:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Elevation Policy for GTCiktiHazirlama at 18:00 -00:00,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGuvenlikLogYonetimiveAnalitigi_DB Servers,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGuvenlikLogYonetimiveAnalitigi_DB Servers,Executable,,,Setup.exe,,Exactly,,,,,,Specific Publishers,International Business Machines Corp.,Exactly,Security Guardium Windows S-TAP,Exactly,Guardium Native Installer,Exactly,IBM,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGuvenlikLogYonetimiveAnalitigi_DB Servers,Executable,,,setup.exe,,Exactly,,,,,,Ignore Signature,,,IBM InfoSphere Guardium Agent Installation Manager,Exactly,Setup Launcher Unicode,Exactly,IBM,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGuvenlikLogYonetimiveAnalitigi_DB Servers,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,Guardium
Application Policy for GTBYGYatirimBankaciligi,Executable,,,mmc.exe,,Exactly,,,,taskschd.msc,Exactly,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTBYGYatirimBankaciligi,Executable,,,vsjitdebugger.exe,,Wildcards,,,,,,Specific Publishers,Microsoft Corporation,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,MS Visual Studio Debugger
Application Policy for GTBYGYatirimBankaciligi,Executable,,,((rdbgsetup)|(msvsmon))\.exe,,RegExp,,,,,,Specific Publishers,Microsoft Corporation,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,MS Visual Studio Remote Debugger
Application Policy for GTBYGYatirimBankaciligi,Executable,,,windbg.exe,,Wildcards,,,,,,Specific Publishers,Microsoft Corporation,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,MS Windows GUI symbolic debugger
Application Policy for GTBYGYatirimBankaciligi,Executable,,,Devenv.exe,,Wildcards,,,,,,Specific Publishers,Microsoft Corporation,Prefix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,Microsoft Visual Studio
[IMPORTED] Application Policy For HazineVeYatirimBankaciligiRezilyansYonetimi,Executable,,,InetMgr.exe,,Exactly,,,,,,Ignore Signature,,,Internet Information Services,Exactly,IIS Manager,Exactly,Microsoft Corporation,Exactly,8.5.9600.16384,,,8.5.9600.16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy For HazineVeYatirimBankaciligiRezilyansYonetimi,Executable,,,InetMgr.exe,,Exactly,,,,,,Ignore Signature,,,Internet Information Services,Exactly,IIS Manager,Exactly,Microsoft Corporation,Exactly,10.0.14393.0,,,10.0.14393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
[IMPORTED] Application Policy For HazineVeYatirimBankaciligiRezilyansYonetimi,Executable,,,InetMgr.exe,,Exactly,,,,,,Ignore Signature,,,Internet Information Services,Exactly,IIS Manager,Exactly,Microsoft Corporation,Exactly,10.0.17763.1,,,10.0.17763.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Executable,,,InetMgr.exe,,Exactly,,,,,,Ignore Signature,,,Internet Information Services,Exactly,IIS Manager,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services (IIS) Management,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Executable,,,GYEODManager.exe,,Exactly,,,,,,Ignore Signature,,,GYEODManager,Exactly,GYEODManager,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Executable,,,Procmon.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Sysinternals Procmon,Exactly,Process Monitor,Exactly,Sysinternals - www.sysinternals.com,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event Viewer,,,,,,,,,,,,,,,,,,,,,,No,
Application Permission for  GTOSHYBSermayePiyasalari,Executable,,,cmd.exe,,Wildcards,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy For USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi,Executable,C:\Temp,with subfolders,setup.exe,,Exactly,,,,,,Specific Publishers,CyberArk Software Ltd.,Exactly,Application Access Management 12.0.0.12,Exactly,InstallScript Setup Launcher Unicode,Exactly,CyberArk,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for Serviceyatirimdestek (1),Executable,,,WAND.exe,,Exactly,,,,,,Ignore Signature,,,GTP/Brokerage,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for Serviceyatirimdestek (1),Executable,,,WAND.exe,,Exactly,,,,,,Ignore Signature,,,GTP/Brokerage,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission Policy for SermayePiyasalari,Executable,,,cmd.exe,,Exactly,,,,,,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Windows Command Processor,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application for Policy Gteknoloji\Serviceyatirimdestek,Executable,,,mmc.exe,,Exactly,,,,,,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MTX.ClientAPI.App.exe,,Exactly,,,,,,Ignore Signature,,,MTX.ClientAPI.App,Exactly,MTX.ClientAPI.App,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MTX.ClientAPI.App.exe,,Exactly,,,,,,Ignore Signature,,,MatriksClientAPIWindowsForms,Exactly,MatriksClientAPIWindowsForms,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,stunnel.exe,,Exactly,,,,,,Ignore Signature,,,stunnel 4.56 for x86-pc-unknown,Exactly,stunnel - multiplatform SSL tunneling proxy,Exactly,Michal Trojnara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MtxFixConnector_360T.exe,,Exactly,,,,,,Ignore Signature,,,MtxFixConnector_360T,Exactly,MtxFixConnector_360T,Exactly,Matriks Bilgi Dağıtım Hiz. A.Ş.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MtxFixConnector_Citi.exe,,Exactly,,,,,,Ignore Signature,,,MtxFixConnector_Citi,Exactly,MtxFixConnector_Citi,Exactly,Matriks Bilgi Dagitim Hiz. A.S.,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MtxFixConnector_FXSpotStream.exe,,Exactly,,,,,,Ignore Signature,,,MtxFixConnector_FXSpotStream,Exactly,MtxFixConnector_FXSpotStream,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,MtxFixConnector_Garanti.exe,,Exactly,,,,,,Ignore Signature,,,MtxFixConnector_Garanti,Exactly,MtxFixConnector_Integral,Exactly,Matriks,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,stunnel.exe,,Exactly,,,,,,Ignore Signature,,,stunnel 5.06 for x86-pc-unknown,Exactly,stunnel - multiplatform SSL tunneling proxy,Exactly,Michal Trojnara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,FX_OMS.exe,,Exactly,,,,,,Ignore Signature,,,FX_OMS,Exactly,,,Mx,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,ProgramCheckApp.exe,,Exactly,,,,,,Ignore Signature,,,ProgramCheckApp,Exactly,ProgramCheckApp,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,C:\Windows\System32,with subfolders,taskkill.exe,,Exactly,,,NT SERVICE\TrustedInstaller,ProgramCheck,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Terminates Processes,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,,,procexp64.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Process Explorer,Exactly,Sysinternals Process Explorer,Exactly,Sysinternals - www.sysinternals.com,Exactly,16.20.0.0,,,16.20.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for Matriksuser (Garanti Yatirim) (1),Executable,C:\Windows\System32,with subfolders,taskkill.exe,,Exactly,,,NT SERVICE\TrustedInstaller,MTX.ClientAPI.APP,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Terminates Processes,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for ServiceYatirimDestek,Executable,,,ApiGui.exe,,Exactly,,,,,,Ignore Signature,,,ApiGui,Exactly,ApiGui,Exactly,,,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for ServiceYatirimDestek,Executable,,,Matriks.Multiplexer.UI.exe,,Exactly,,,,,,Ignore Signature,,,Multiplexer Monitor,Exactly,Multiplexer Monitor,Exactly,Matriks Bilgi Dağıtım A.Ş.,Exactly,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for ServiceYatirimDestek,Executable,,,MxVIOPApiCaller.exe,,Exactly,,,,,,Ignore Signature,,,MX VIOP Api Caller,Exactly,MX VIOP Api Caller,Exactly,Matriks Bilgi Dagitim A.S.,Exactly,3.2.0.9,,,3.2.0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for ServiceYatirimDestek,Executable,,,OMS.exe,,Exactly,,,,,,Specific Publishers,MATRIKS BILGI DAGITIM HIZMETLERI ANONIM SIRKETI,Exactly,OMS,Exactly,MATRIKS OMS,Exactly,MATRIKS,Exactly,12.8.75.0,,,4.6.2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for ServiceYatirimDestek,Executable,,,OMSDBServiceMonitor.exe,,Exactly,,,,,,Specific Publishers,MATRIKS BILGI DAGITIM HIZMETLERI ANONIM SIRKETI,Exactly,OMSDBServiceMonitor,Exactly,OMSDBServiceMonitor,Exactly,,,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
