Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Service Permissions Policy for GTGuvenlikLogYonetimi_All Servers,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Splunkd,,,,,,,No,
Service Permissions Policy for GTGuvenlikLogYonetimi_All Servers,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,splunkweb,,,,,,,No,
Service Permissions Policy for GTGuvenlikLogYonetimi_All Servers,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPSrvHost,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Cisco\CVP\VXMLServer\applications,dir,Yes,,,,,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Cisco\CVP\VXMLServer\applications\IVR_GarantiYatirim_Main,dir,Yes,,,,,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Cisco,dir,Yes,,,,,,,,,,,No,
File Permission for GT Aİ-Bulut Altyapı ve Veri Saklama Teknolojileri,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\certsrv\CertEnroll,dir,Yes,,,,,,,,,,,No,
File Permission for GT Aİ-Bulut Altyapı ve Veri Saklama Teknolojileri,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\certsrv\CertEnroll\gbeca1.crl,file,,,,,,,,,,,,No,
File Permission for GT Aİ-Bulut Altyapı ve Veri Saklama Teknolojileri,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\certsrv\CertEnroll\TURKIYE GARANTI BANKASI INTERNAL ENTERPRISE,file,,,,,,,,,,,,No,
Service Permission for Kurumsal Altyapılar Güvenliği (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SplunkForwarder,,,,,,,No,
File Permission for Kurumsal Altyapılar Güvenliği (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\SplunkUniversalForwarder,dir,Yes,,,,,,,,,,,No,
Application Permission for Bilgi Sistemleri Güvenlik,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quest Change Auditor Agent,,,,,,,No,
File Permission For GT Uygulama Servisleri Rezilyans Yönetimi - 2,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\www_logs,dir,Yes,,,,,,,,,,,No,
Service Permission for Kurumsal Altyapılar Güvenliği,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-ID Agent,,,,,,,No,
Service Permission for Kurumsal Altyapılar Güvenliği,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-ID Credential Agent,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (1),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Server_Installation\Applications,dir,Yes,,,,,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\www_logs,dir,Yes,,,,,,,,,,,No,
File Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (2),File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\www_logs\W3SVC1,dir,Yes,,,,,,,,,,,No,
Service Permission Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fleet Expertise Service,,,,,,,No,
Service Permission Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fleet Unique Release Service,,,,,,,No,
Service Permission Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB Filo Expertise Service,,,,,,,No,
File Permission For Uygulama Servisleri Rezilyans Yönetimi - 2,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\WWW\GFCEinvoiceRedirectWS,dir,Yes,,,,,,,,,,,No,
File Permission For Uygulama Servisleri Rezilyans Yönetimi - 2,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E:\inet666\www3\GLfinansNewMenu,dir,Yes,,,,,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_01,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_02,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_03,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_04,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_05,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_06,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_07,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_08,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_09,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GFY_10,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_01,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_02,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_03,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_04,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_05,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_06,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_07,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_08,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_09,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_10,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_11,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_12,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_13,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_14,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_15,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_16,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_17,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_18,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_19,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_20,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_21,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_22,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_23,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_24,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_25,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_26,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_27,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_28,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_29,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_30,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_31,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_32,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_33,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_34,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_35,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_GEM_36,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_01,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_02,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_03,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_04,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_05,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_06,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_07,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_08,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_09,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_TAMI_10,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_01,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_02,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_03,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_04,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_05,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_06,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_07,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_08,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_09,,,,,,,No,
Service Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi (1),Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outbound_DAS_10,,,,,,,No,
File Security Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Sestek\SR\bin,dir,Yes,,,,,,,,,,,No,
File Security Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Sestek\License\v1,dir,Yes,,,,,,,,,,,No,
File Security Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Sestek\SR\RecognizerServiceSmokeTest,dir,Yes,,,,,,,,,,,No,
File Security Permission Policy For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Sestek\License\v1\LicenseService,dir,Yes,,,,,,,,,,,No,
File Permission Policy For Uygulama Servisleri Rezilyans Yönetimi - 2,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\Server_Installation\Applications\FleetExpertiseService,dir,Yes,,,,,,,,,,,No,
Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINCOMACCOUNTINGSERVICES,,,,,,,No,
Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFCFinansNewMenu,,,,,,,No,
Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gfyfinansnewmenu,,,,,,,No,
Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLfinansNewMenu,,,,,,,No,
Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GFCEinvoiceRedirectWS,,,,,,,No,
File Permission for USR_SRV_GTEK_GTAIBulutUygulamaTeknolojileri,File or Directory System Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\FailoverClusterManager\FailoverClusterManager.bat,dir,Yes,,,,,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SestekLicenseSvc,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek SR,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek MRCP TTS Controller,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SESTEK Mrcp-Sr Update Manager,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SestekNaturalDialogWinService,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GES Activity Execute Service - PRD,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GES Fax Import Release - PRD,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GE_TIFSplitter,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek TTS,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sestek LMS,,,,,,,No,
Service Permission Policy for USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filebeat,,,,,,,No,
