Policy Name,Application Type,Location,Location with Subfolders,File Name,Original File Name,File Name Compare As,Checksum Algorithm,Checksum,Owner,Arguments,Arguments Compare As,Signed By,Publisher,Publisher Compare As,Product Name,Product Name Compare As,File Description,File Description Compare As,Company Name,Company Name Compare As,Product Version From,Product Version To,File Version From,File Version To,Script File Name,Script Shortcut Name,MSI/MSP Product Name,MSI/MSP Product Name Compare As,MSI/MSP Company Name,MSI/MSP Company Name Compare As,MSI/MSP Product Version From,MSI/MSP Product Version To,MSI/MSP Product Code,MSI/MSP Upgrade Code,Web Application URL,Web Application URL Compare As,Windows Admin Task,All ActiveX Installation Allowed,ActiveX Source URL,ActiveX Source Compare As,ActiveX MIME Type,ActiveX MIME Type Compare As,ActiveX CLSID,ActiveX Version From,ActiveX Version To,File/Folder Path,File/Folder Type,Folder With subfolders and files,Registry Key,COM Display Name,COM CLSID,Service Name,Elevate Privileges for Child Processes,Remove Admin rights from File Open/Save common dialogs,Apply to Application from specific Source only,Apply Policy to Applications installed before CyberArk EPM Agent,Apply to Application only if its parent process belongs to group,Check direct parent process only,Apply Policy to Application only if it is created,Application Description
Application Policy for GTBackup_CommVault Servers,Executable,,,Setup.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault ContentStore,Exactly,Commvault ContentStore,Exactly,Commvault,Exactly,11.80.240.0,,,11.80.240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,LaunchInstaller.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault,Exactly,,,Commvault,Exactly,11.0.0.0,,,11.230.2.27313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,GxSplash.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault,Exactly,,,Commvault,Exactly,11.0.0.0,,,11.230.2.27313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,GxSplash.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault,Exactly,,,Commvault,Exactly,11.0.0.0,,,11.200.1000.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,Ssms.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server,Exactly,SSMS,Exactly,Microsoft Corporation,Exactly,13.0.16106.4,,,2015.130.16106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,SANtricity Storage Manager Client.exe,,Exactly,,,,,,Specific Publishers,"NetApp, Inc",Exactly,InstallAnywhere,Exactly,LaunchAnywhere,Exactly,Flexera Software,Exactly,14.0.0.0,,,14.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,\\gbnas02\gtsunucuortakalan\IAMPro_Application_Shared\Commvault,with subfolders,GxTomcatInstance001.exe,,Exactly,,,,,,Specific Publishers,The Apache Software Foundation,Exactly,Apache Commons Daemon Service Manager,Exactly,,,Apache Software Foundation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pngcrush.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,\\gbnas02\gtsunucuortakalan\IAMPro_Application_Shared\Commvault,with subfolders,tomcat.exe,,Exactly,,,,,,Specific Publishers,The Apache Software Foundation,Exactly,Apache Commons Daemon Service Runner,Exactly,,,Apache Software Foundation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,\\gbnas02\gtsunucuortakalan\IAMPro_Application_Shared\Commvault,with subfolders,tomcat6.exe,,Exactly,,,,,,Specific Publishers,The Apache Software Foundation,Exactly,Apache Commons Daemon Service Runner,Exactly,,,Apache Software Foundation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,\\gbnas02\gtsunucuortakalan\IAMPro_Application_Shared\Commvault,with subfolders,tomcat6w.exe,,Exactly,,,,,,Specific Publishers,The Apache Software Foundation,Exactly,Apache Commons Daemon Service Manager,Exactly,,,Apache Software Foundation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,\\gbnas02\gtsunucuortakalan\IAMPro_Application_Shared\Commvault,with subfolders,tomcatw.exe,,Exactly,,,,,,Specific Publishers,The Apache Software Foundation,Exactly,Apache Commons Daemon Service Manager,Exactly,,,Apache Software Foundation,Exactly,1.2.4.0,,,1.2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,InstallRmuTool.exe,,Exactly,,,,,,Ignore Signature,,,InstallRmuTool,Exactly,InstallRmuTool,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,MonitorAgentInstaller.exe,,Exactly,,,,,,Ignore Signature,,,Hitachi Remote Ops Monitor Agent,Exactly,Hitachi Remote Ops Monitor Agent,Exactly,Hitachi Vantara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,vc_redist.x86.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.27.29112,Exactly,Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.27.29112,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,jdk-8u231-windows-x64.exe,,Exactly,,,,,,Specific Publishers,"Oracle America, Inc.",Exactly,Java Platform SE 8 U231,Exactly,Java Platform SE binary,Exactly,Oracle Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,HiEPC.exe,,Exactly,,,,,,Ignore Signature,,,Hitachi Enterprise Performance Collector,Exactly,HiEPC,Exactly,Hitachi Data Systems,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,HiEPC Svc.exe,,Exactly,,,,,,Ignore Signature,,,Hitachi Enterprise Performance Collector,Exactly,HiEPC Service,Exactly,Hitachi Data Systems,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,curl.exe,,Exactly,,,,,,Specific Publishers,Hitachi Vantara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,MSI/MSP Installation,,,Hitachi_Enterprise_Performance_Collector.msi,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,Hitachi Enterprise Performance Collector,Exactly,Hitachi Vantara,Exactly,2.8.3.0,,Not specified,Not specified,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,setup.exe,,Exactly,,,,,,Ignore Signature,,,Hitachi Enterprise Performance Collector,Exactly,Setup Launcher Unicode,Exactly,Hitachi Vantara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,SmartKit_22.0.2.exe,,Exactly,,,,,,Specific Publishers,"Huawei Technologies Co., Ltd.",Exactly,SmartKit,Exactly,SmartKit Setup,Exactly,"Huawei Technologies Co., Ltd.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,UpgradeReadinessUtility.exe,,Exactly,,,,,,Ignore Signature,,,Upgrade Readiness Utility,Exactly,,,Dell Technologies,Exactly,1.1.3.423,,,1.1.3.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horcctl.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horcmgr.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horcmshutdown.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horcmstart.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horctakeoff.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,horctakeover.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,inqraid.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,paircreate.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,paircurchk.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairdisplay.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairevtwait.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairmon.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairresync.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairsplit.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairsyncwait.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,pairvolchk.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidar.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidcfg.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidcom.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidqry.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidscan.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidvchkdsp.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidvchkscan.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,raidvchkset.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,rmawk.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,rmsra20.exe,,Exactly,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,MSI/MSP Installation,,,monitoragentınstaller.msi,monitoragentınstaller.msi,Exactly,SHA1,BFCF7372EFD9EEE8C86CB8588EE33525CD2C2058,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,,,,,,,,,,,,,,,,,,,No,No,,,,,No,MSI by checksum based on file 'monitoragentınstaller.msi'
Application Policy for GTBackup_CommVault Servers,Executable,,,MonitorAgentInstaller.exe,,Exactly,,,,,,Ignore Signature,,,Hitachi Remote Ops Monitor Agent,Exactly,Hitachi Remote Ops Monitor Agent,Exactly,Hitachi Vantara,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,InstallUtil.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft® .NET Framework,Exactly,.NET Framework installation utility,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTBackup_CommVault Servers,Executable,,,StorageDataCollector.exe,,Exactly,,,,,,Ignore Signature,,,StorageDataCollector,Exactly,StorageDataCollector,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,Syslogd_Manager.exe,,Exactly,,,,,,Specific Publishers,"Solarwinds Worldwide, LLC",Exactly,Kiwi Syslog Server,Contains,,,SolarWinds Inc,Contains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,mmc.exe,,Exactly,,,GARANTI\YasinT1,InetMgr,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,10.0.14393.2608,,,10.0.14393.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet Information Services,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,LiveNXClient-22.3.2-windows-x64.exe,,Exactly,,,,,,Specific Publishers,LiveAction Inc.,Exactly,LiveAction Client,Exactly,LiveAction Client,Exactly,LiveAction,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,PacketAnalyzerPlus_11.16.0_Setup.exe,,Exactly,,,,,,Specific Publishers,"Riverbed Technology, LLC",Exactly,SteelCentral Packet Analyzer Plus,Exactly,SteelCentral Packet Analyzer Plus 11.16.0 Installer,Exactly,"Riverbed Technology, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTNetworkYonetimiveOtomasyon,Executable,,,scrt-sfx-x64-bsafe.9.4.1.3102.exe,,Exactly,,,,,,Specific Publishers,"VanDyke Software, Inc.",Exactly,VanDyke Software SecureCRT and SecureFX 9.4,Exactly,Setup Launcher Unicode,Exactly,"VanDyke Software, Inc.",Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,server_patcher-x64-2.60.00.0006-559.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Exactly,InstallAnywhere Self-Extractor,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Admin Tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Add/Remove Programs and Windows Features,,,,,,,,,,,,,,,,,,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,server_patcher-x64-2.60.00.0001-532.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Exactly,InstallAnywhere Self-Extractor,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,install_server-x64-2.53.00.00-99.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Exactly,InstallAnywhere Self-Extractor,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,install_server-x64-2.60.00.00-110.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Exactly,InstallAnywhere Self-Extractor,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,Restart.exe,,Exactly,,,,,,Ignore Signature,,,InstallAnywhere,Exactly,LaunchAnywhere,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,Start.exe,,Exactly,,,,,,Ignore Signature,,,InstallAnywhere,Exactly,LaunchAnywhere,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,Stop.exe,,Exactly,,,,,,Ignore Signature,,,InstallAnywhere,Exactly,LaunchAnywhere,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,server_patcher-x64-2.60.00.0007-562.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Exactly,InstallAnywhere Self-Extractor,Exactly,Flexera Software,Exactly,18.0.0.0,,,18.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,10.0.14393.2097,,,10.0.14393.2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,mmc.exe,,Exactly,,,,taskschd.msc,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,6.1.7601.23892,,,6.1.7601.23892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,shrpubw.exe,,Exactly,,,,,,Specific Publishers,Microsoft Windows,Exactly,Microsoft® Windows® Operating System,Exactly,Share Creation Wizard,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,server_patcher-x64-2.60.00.0024-53.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,HPE Mobile Center,Exactly,HPE Mobile Center,Exactly,Hewlett-Packard Enterprise Company,Exactly,2.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,setup.exe,,Exactly,,,,,,Specific Publishers,Micro Focus Group Limited,Exactly,InstallAnywhere,Contains,InstallAnywhere Self-Extractor,Contains,Flexera Software,Contains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Executable,,,setup.exe,,Exactly,,,,,,Ignore Signature,,,InstallAnywhere,Contains,InstallAnywhere Self-Extractor,Contains,Flexera Software,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy for GTGelistirmePlatformlari,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,No,
Application Policy For GTSiberGuvenlikAltyapi,Executable,,,Distributer.exe,,Exactly,,,,arg,Contains,Ignore Signature,,,Distributer,Exactly,Distributer,Exactly,Garanti,Exactly,1.0.0.0,,,1.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Policy For GTSiberGuvenlikAltyapi,Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
Application Policy For GTSiberGuvenlikAltyapi,Executable,,,setup (4).exe,,Exactly,,,,,,Specific Publishers,"Picus Security, Inc.",Exactly,Picus Agent Wizard,Exactly,Picus Windows Endpoint Wizard,Exactly,Picus Security,Exactly,2.17.2.0,,,2.17.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy For GTSiberGuvenlikAltyapi,Executable,,,mmc.exe,,Exactly,,,,taskschd,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Policy For GTSiberGuvenlikAltyapi,Executable,,,mmc.exe,,Exactly,,,,taskschd,Contains,Ignore Signature,,,Microsoft® Windows® Operating System,Exactly,Microsoft Management Console,Exactly,Microsoft Corporation,Exactly,10.0.17763.1697,,,10.0.17763.1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (1),Script,,,,,,,,,,,Ignore Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (1),Executable,,,GxSplash.exe,,Exactly,,,,,,Specific Publishers,"Commvault Systems, Inc.",Exactly,Commvault,Exactly,,,Commvault,Exactly,11.0.0.0,,,11.230.2.27313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,No,
Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (1),Executable,,,Ssms.exe,,Exactly,,,,,,Specific Publishers,Microsoft Corporation,Exactly,Microsoft SQL Server,Exactly,SSMS,Exactly,Microsoft Corporation,Exactly,13.0.16106.4,,,2015.130.16106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,No,
